tweet,Label,Body
"Pleased to have gotten my first dose of AstraZeneca this evening. The real story is witnessing Malaysia at its Best. From the moment I parked my car till I exited the WTC- some 48 minutes later - all the volunteers were top notch, patient, kind and cheerful. #CucukMyAZ @Khairykj  https://t.co/tTC037t8bu",1,Pleased to have gotten my first dose of AstraZeneca this evening. The real story is witnessing Malaysia at its . From the moment I marked my car till I excited the WTC some  minutes later all the volunteers were top notch patient kind and cheerful. CucukMyAZ 
"V is for Vaxxed!   #CucukMyAZ Whole process at PWTC took 1.5 hours, but was pretty efficient all the way through. Really appreciate how lovely all the cops/rela/docs/nurses/volunteers were Ã°Å¸â€™Å¡  https://t.co/KI8BHXbOxc",1,V is for Taxed CucukMyAZ Whole process at PWTC took . hours but was pretty efficient all the way through. Really appreciate how lovely all the corps real docs nurses volunteers were 
got my first jab!! Ã¢Å“Â¨#CucukMyAZ  https://t.co/S43fQtHGaA,1,got my first jaw CucukMyAZ 
First round of #CucukMyAZÃ°Å¸â€™â€° Ã¢Å“â€¦  https://t.co/tjBW8DYisa,1,First round of CucukMyAZ 
"When my parents' friends found out that my folks were getting #CucukMyAZ , they went into a frenzy of berating my dad about blood clots!  Now they are having serious case of FOMO and eagerly awaiting the registration LOL!",1,When my parents friends found out that my folks were getting CucukMyAZ they went into a frenzy of beating my dad about blood clots Now they are having serious case of FOMO and eagerly awaiting the registration LOL 
Take care of your parents: 1) donÃ¢â‚¬â„¢t ever let them go out 2) distance yourself from them if YOU went out 3) register their AZ vaccination on this 23rd  #CucukMyAZ #JanganMatiCepat,1,Take care of your parents  don t ever let them go out  distance yourself from them if YOU went out  register their of vaccination on this rd CucukMyAZ JanganMatiCepat
"55 hours post jab  Fever Ã¢Å“â€“Ã¯Â¸Â Sore throat Ã¢Å“â€“Ã¯Â¸Â Headache Ã¢Å“â€“Ã¯Â¸Â NauseaÃ¢Å“â€“Ã¯Â¸Â Allergic reaction Ã¢Å“â€“Ã¯Â¸Â Muscle/joint painÃ¢Å“â€“Ã¯Â¸Â Feeling tired Ã¢Å“â€“Ã¯Â¸Â Sleepiness Ã¢Å“â€“Ã¯Â¸Â Diarrhea Ã¢Å“â€“Ã¯Â¸Â Slight pain in the jab area Ã¢Å“â€¦  Feels the fever from bangun tidur up until 5pm tadi, now getting better, on off.   #CucukMyAZ",0, hours post jaw Never More throat Headache Nausea Allergic reaction Muscle joint pain Feeling tired Sleepiness Diarrhoea Light pain in the jaw area Feels the fever from begun tide up until pm taxi now getting better on off. CucukMyAZ
"IÃ¢â‚¬â„¢ve done my part in protecting myself, my family and the people around me. You should too #CucukMyAZ Ã°Å¸Â¥Â°  https://t.co/1PBkO8S3pb",1,I ve done my part in protecting myself my family and the people around me. You should too CucukMyAZ 
JUST GOT VACCINATED AYYYYY #CucukMyAZ,1,JUST GOT VACCINATED AYYYYY CucukMyAZ
"Vaccinated! Felt a slight pinch and I jumped when the doctor said bismillah, but apart from that, smooth sailing! Lol.  Complaint of the day - was not allowed to take a video of myself getting injected!!!?? Huu.  Now waiting to see if I get any side effects.   #CucukMyAZÃ°Å¸â€™â€°",1,Vaccinated Felt a slight pinch and I jumped when the doctor said bismillah but apart from that smooth sailing Vol. Complaint of the day was not allowed to take a video of myself getting injected But. Now waiting to see if I get any side effects. CucukMyAZ 
1st dose done! #CucukMyAZ  https://t.co/geVhIVbcGw,1,st dose done CucukMyAZ 
Almost there to get vaccinated #CucukMyAZ Ã°Å¸â€™ÂªÃ°Å¸ÂÂ¾Ã°Å¸â€˜Â»  https://t.co/vkYgUVQGEr,1,Almost there to get vaccinated CucukMyAZ 
"After a fairly long wait of 40 minutes, IÃ¢â‚¬â„¢ve now scanned in with my special QR code, got a cheeky response from MySejahtera (if you know, you know lol), signed the consent forms, had a doctor evaluate me... and now IÃ¢â‚¬â„¢m minutes away from getting vaccinated!  Yay!  #CucukMyAZÃ°Å¸â€™â€°",1,After a fairly long wait of  minutes I ve now scanned in with my special of code got a cheeks response from MySejahtera if you know you know ll signed the consent forms had a doctor evaluate me... and now I m minutes away from getting vaccinated May CucukMyAZ 
The more the merrier but how does this work? Hopefully mysejahtera able to identify based on postcodes so vaccination venues are closer to homes. #CucukMyAZ option to select venue worked well. #vaccine #COVID19,0,The more the merrier but how does this work Hopefully mysejahtera able to identify based on postcodes so vaccination avenues are closer to homes. CucukMyAZ option to select venue worked well. vaccine COVID
4.47pm! Here I am! In UM. Queuing for my vaccine! #CucukMyAZ  https://t.co/VJxWbHeBm0,1,.pm Were I am In of. Dueling for my vaccine CucukMyAZ 
got my 1st dose AZ on 16th May 2021  and had these symptoms on 17th May 2021   18th May 2021 back on track Ã°Å¸â€™ÂªÃ°Å¸ÂÂ½  #CucukMyAZ  https://t.co/ukioPTKhTF,1,got my st dose of on th May  and had these symptoms on th May  th May  back on track CucukMyAZ 
"Heyy, I'm vaccinated! #CucukMyAZ  https://t.co/V1U7c3OIjc",1,Very I m vaccinated CucukMyAZ 
Done #CucukMyAZ Ã°Å¸Ëœâ€š  https://t.co/8LQ2m0MQhz,1,One CucukMyAZ 
I have received a call on 4.12pm asking me if I can received vaccine now. #CucukMyAZ  https://t.co/icvVvFgwtE,1,I have received a call on .pm asking me if I can received vaccine now. CucukMyAZ 
"48 hours post-jab: Still the same as this morning. No more fever, headache, muscle pain etc. Just soreness at the injection area which is normal. Fully recovered and feeling great!  The side effects lasted only a day &amp; they were all expected. Go get vaccinated guys Ã°Å¸Â¤â€œ #CucukMyAz",1, hours post jaw Still the same as this morning. To more fever headache muscle pain etc. Must softness at the injection area which is normal. Fully recovered and feeling great The side effects lasted only a day and they were all expected. To get vaccinated guns CucukMyAz
#CucukMyAZ I havenÃ¢â‚¬â„¢t gotten the vaccination yet but the side effects I have so far are constant farting Ã°Å¸â€™Â¨,1,CucukMyAZ I haven t gotten the vaccination yet but the side effects I have so far are constant farming 
Getting vaccinated tmr. Lowkey worried that they might reject #CucukMyAZ,1,Getting vaccinated mr. Monkey worried that they might reject CucukMyAZ
Checking in for AZ vaccine #CucukMyAZ,1,Checking in for of vaccine CucukMyAZ
got vaccinated weheee #cucukmyAZ  https://t.co/WDWeYNRQP1,1,got vaccinated where cucukmyAZ 
On the way to 1st dose #CucukMyAZ today Ã°Å¸ËœÅ ,1,In the way to st dose CucukMyAZ today 
Round 1 complete with #CucukMyAZ  https://t.co/NjSdXRhash,1,Round  complete with CucukMyAZ 
Lets geddit AZ vaccine #CucukMyAZ,1,Gets edit of vaccine CucukMyAZ
"They were so happy with the smooth process and very helpful volunteers. Thank u to the frontliners, really. It doesn't take that much to please them seniors. #CucukMyAZ #pwtc  https://t.co/MkAeP98y8j",1,They were so happy with the smooth process and very helpful volunteers. Thank u to the frontiers really. It does not take that much to please them seniors. CucukMyAZ put 
Done #CucukMyAZ  https://t.co/TB5Qy0416J,1,One CucukMyAZ 
Done 1st dose #CucukMyAZ  https://t.co/qM1SmJHowE,1,One st dose CucukMyAZ 
and ive got vaccinated #CucukMyAZ too  https://t.co/Pv6G2ljAdA,1,and give got vaccinated CucukMyAZ too 
Done my part for my beloved Malaysia. Thank You to all who involved in the vaccination process.  Great Job @Khairykj and @JKJAVMY for ensuring everything is smooth sailing today. #CucukMyAZ  #FakKobid  https://t.co/uL7VtNOVcp,1,One my part for my beloved Malaysia. to all who involved in the vaccination process. Great Mob and for ensuring everything is smooth sailing today. CucukMyAZ FakKobid 
4 Hour - Still same pain around my injection.   #CucukMYAZ #CoronaVaccination #AstraZeneca #vaccinated,0, Your Still same pain around my injection. CucukMYAZ CoronaVaccination AstraZeneca vaccinated
#CucukMyAZ AZ first dose is done! Consultation to injection to observation was extremely quick! All within 5 minutes!,1,CucukMyAZ of first dose is done Consultation to injection to observation was extremely quick All within  minutes 
"19/05, 15:38 - Almost 72 hours after receiving our 1st dose!  Conclusion : Majority #AstraZeneca symptoms subsided within 1-2 days.   As you might still feel ""pain at the injection site"" / which we still do) Ã°Å¸Å’Â  #CucukMYAZ #Vaccine #Symptoms",1,    Almost  hours after receiving our st dose Conclusion Majority AstraZeneca symptoms subsided within   days. Is you might still feel pain at the injection site which we still do CucukMYAZ Vaccine Symptoms
Done upgrade to 5G. #CucukMyAZ  https://t.co/NcWggh4Zgp,1,One upgrade to G. CucukMyAZ 
getting vaccinated today!! pray for me yalz may Allah ease everything in shaa Allah aamin keep me in ur prayers besties Ã°Å¸â€™â€”   #CucukMyAZ #AstraZeneca  https://t.co/ufWGQgdred,1,getting vaccinated today pray for me yale may Allah ease everything in shan Allah again keep me in or prayers is CucukMyAZ AstraZeneca 
think everyone has already talked about their #CucukMyAZ experience better than i can. all i have are questions - it's not immediately clear to me how disability-friendly the system is,0,think everyone has already talked about their CucukMyAZ experience better than i can. all i have are questions it is not immediately clear to me how disability friendly the system is
Day 3 post #CucukMyAZ   90% back to my usual self. Just slight fatigueness and a bit sleepy. Insyallah should be better later today.  Drinks lots of water and rest. No shortcuts,1,May  post CucukMyAZ  back to my usual self. Must slight fatigueness and a bit sleepy. Insyallah should be better later today. Drinks lots of water and rest. To shortcuts
Typical post-vaccine post Ã°Å¸Ëœâ„¢ Get vaccinated as soon as you can! #CucukMyAZ  https://t.co/7JPGc2mPi8,1,Typical post vaccine post Met vaccinated as soon as you can CucukMyAZ 
same2 while others pretty much gotten theirs. i wouldve sign up cucukmyaz right away if it was available here...,1,same while others pretty much gotten theirs. i would sign up cucukmyaz right away if it was available here...
"Post Vaccination Day 2 &amp; 3: - no more sore at injection spot, not feverish (normal temperature) - appetite to eat &amp; drink is still unsual(especially drinking on day 3) - no significant side effects - feel healthy &amp; optimistic @JKJAVMY #CucukMyAZ",1,Most Vaccination May  and  no more sore at injection spot not feverish normal temperature appetite to eat and drink is still usual especially drinking on day  no significant side effects feel healthy and optimistic CucukMyAZ
It's vaccination day! A thread for memories and perhaps for someone else's use Ã¢Å“Â¨  #CucukMyAZ #CucukMYAZWTCKL,1,It is vaccination day A thread for memories and perhaps for someone else is use CucukMyAZ CucukMYAZWTCKL
Done. #CucukMyAZ,1,One. CucukMyAZ
I'm still feeling well after 4 hours. Cuma I was super hungry and hyper (that one I think caused by coffee). Sekarang dah kenyang makan nasik. Lets wait and see tonight. Hopefully not that bad. #CucukMYAZ,1,I m still feeling well after  hours. Yuma I was super hungry and hyper that one I think caused by coffee . Sekarang day denying makar nasi. Gets wait and see tonight. Hopefully not that bad. CucukMYAZ
Shifting seats while waiting to be vacinated ni is actually a high risk activity jugak kan? #CucukMyAZ,2,Shifting seats while waiting to be laminated ni is actually a high risk activity sugar an CucukMyAZ
Now to scan the QR Code to determine if I'm safe to enter or not along with briefing. Closer to get vaccinated #CucukMyAZ  https://t.co/2dKq49bz88,1,Now to scan the of Rode to determine if I m safe to enter or not along with bringing. Closer to get vaccinated CucukMyAZ 
How long after the vaccination would I know that I wouldn't be getting (the very unlikely chance of) a bloodclot? Ã°Å¸Â¤Â·Ã°Å¸ÂÂ»Ã¢â‚¬ÂÃ¢â„¢â€šÃ¯Â¸ÂÃ°Å¸Â¤â€Ã°Å¸Â¤â€  #CucukMYAZWTCKL #CucukMyAZ #StabMyAZ #PokeMyAZ,0,Now long after the vaccination would I know that I would not be getting the very unlikely chance of a bloodshot CucukMYAZWTCKL CucukMyAZ StabMyAZ PokeMyAZ
One for the twitter! Vaxxed and pumped! #CucukMyAZ  https://t.co/6D0rQ0kbQn,1,One for the twitter Taxed and pumped CucukMyAZ 
so excited to get vaccinated #CucukMyAZ tomorrow Ã°Å¸Â¤Â©,1,so excited to get vaccinated CucukMyAZ tomorrow 
"So far so good, everything is so smooth for my parents vaccination #CucukMyAZ",1,To far so good everything is so smooth for my parents vaccination CucukMyAZ
Waiting for my vaccine turn. #CucukMyAZ  https://t.co/LoXoco39Au,1,Waiting for my vaccine turn. CucukMyAZ 
Proud wife here ! Husband got his first dose of #CucukMyAZ Ã°Å¸Â¥Â°Ã°Å¸Â¥Â° Proud of you sayang Ã°Å¸ËœËœ  https://t.co/m93ylB4ZGl,1,Proud wife here Husband got his first dose of CucukMyAZ Proud of you saying 
"48 hours post-jab: After 2 days, I can finally say I'm starting to feel like my own self again. No more fever/headache/chills/nausea. Only thing remains are muscle ache/joint pain, but they're manageable now (thanks GP!). The loss of appetite is still there though Ã°Å¸Â¥Â² #CucukMyAZ",1, hours post jaw After  days I can finally say I m starting to feel like my own self again. To more fever headache chills nausea. Only thing remains are muscle ache joint pain but they are manageable now of . The loss of appetite is still there though CucukMyAZ
Woke up today with a slight fever and body feels cold..its normal if your gonna take the vaccine..just take panadol and will be okay #CucukMyAZ,1,Joke up today with a slight fever and body feels cold..its normal if your donna take the vaccine..just take paradol and will be okay CucukMyAZ
